trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2785,False,"{'a': 0.1, 'e': 0.06164313382644533}",20,9,19.948171926733387,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2786,False,"{'a': 0.1, 'e': 0.06158149069261889}",25,14,-3.7014461534090684,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
2787,False,"{'a': 0.1, 'e': 0.06151990920192627}",35,21,20.239579451018116,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2788,False,"{'a': 0.1, 'e': 0.06145838929272435}",25,7,31.33063560244149,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2789,False,"{'a': 0.1, 'e': 0.061396930903431624}",20,10,21.79023283385709,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2790,False,"{'a': 0.1, 'e': 0.061335533972528195}",20,14,11.99712013579871,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2791,False,"{'a': 0.1, 'e': 0.061274198438555666}",20,12,1.6512387952819556,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2792,False,"{'a': 0.1, 'e': 0.06121292424011711}",35,21,23.23907539383835,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2793,False,"{'a': 0.1, 'e': 0.06115171131587699}",20,14,13.86134552278006,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2794,False,"{'a': 0.1, 'e': 0.06109055960456111}",25,7,21.497141417751685,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2795,False,"{'a': 0.1, 'e': 0.06102946904495655}",20,13,11.720418710637055,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2796,False,"{'a': 0.1, 'e': 0.06096843957591159}",20,9,20.15982855020992,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2797,False,"{'a': 0.1, 'e': 0.06090747113633568}",25,0,31.91975039909509,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2798,False,"{'a': 0.1, 'e': 0.06084656366519934}",20,16,8.15995961084769,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2799,False,"{'a': 0.1, 'e': 0.06078571710153414}",25,14,18.862637180419426,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2800,False,"{'a': 0.1, 'e': 0.06072493138443261}",25,11,20.34527012652093,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2801,False,"{'a': 0.1, 'e': 0.060664206453048174}",20,8,-0.9165026186566179,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
2802,False,"{'a': 0.1, 'e': 0.06060354224659512}",25,16,7.7562811818110395,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2803,False,"{'a': 0.1, 'e': 0.06054293870434853}",20,6,13.758054661775894,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2804,False,"{'a': 0.1, 'e': 0.06048239576564418}",20,10,20.203370555077612,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2805,False,"{'a': 0.1, 'e': 0.06042191336987854}",25,10,27.78385957820786,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2806,False,"{'a': 0.1, 'e': 0.06036149145650866}",20,0,23.79349546274413,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2807,False,"{'a': 0.1, 'e': 0.06030112996505215}",25,13,12.222566950861898,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2808,False,"{'a': 0.1, 'e': 0.0602408288350871}",20,13,1.7716234159564928,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2809,False,"{'a': 0.1, 'e': 0.06018058800625201}",20,8,22.87192609286265,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2810,False,"{'a': 0.1, 'e': 0.06012040741824576}",20,15,11.47766668431915,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2811,False,"{'a': 0.1, 'e': 0.06006028701082751}",25,8,27.879400043723805,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2812,False,"{'a': 0.1, 'e': 0.060000226723816684}",20,9,21.57799173821347,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2813,False,"{'a': 0.1, 'e': 0.059940226497092866}",20,9,23.294022090349664,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2814,False,"{'a': 0.1, 'e': 0.05988028627059577}",25,13,20.385685923822432,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2815,False,"{'a': 0.1, 'e': 0.05982040598432518}",25,17,13.031644349982582,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2816,False,"{'a': 0.1, 'e': 0.05976058557834085}",25,7,33.33081057318582,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2817,False,"{'a': 0.1, 'e': 0.05970082499276251}",20,15,-5.332122329819791,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
2818,False,"{'a': 0.1, 'e': 0.059641124167769746}",30,18,22.76558994889547,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2819,False,"{'a': 0.1, 'e': 0.059581483043601974}",20,14,10.474251138709498,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2820,False,"{'a': 0.1, 'e': 0.05952190156055837}",25,16,3.854314707468881,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2821,False,"{'a': 0.1, 'e': 0.05946237965899782}",25,16,19.72453499165018,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2822,False,"{'a': 0.1, 'e': 0.05940291727933882}",20,10,18.247393261693496,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2823,False,"{'a': 0.1, 'e': 0.05934351436205949}",20,12,14.056835533534757,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2824,False,"{'a': 0.1, 'e': 0.05928417084769743}",25,9,16.124159944966532,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2825,False,"{'a': 0.1, 'e': 0.05922488667684973}",20,13,14.61439524250369,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2826,False,"{'a': 0.1, 'e': 0.05916566179017289}",20,11,12.874780168643074,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2827,False,"{'a': 0.1, 'e': 0.059106496128382716}",25,16,18.19497930597109,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2828,False,"{'a': 0.1, 'e': 0.05904738963225433}",30,23,1.5671372904555885,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2829,False,"{'a': 0.1, 'e': 0.058988342242622074}",20,10,17.396309877925013,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2830,False,"{'a': 0.1, 'e': 0.058929353900379455}",30,12,34.707946242000546,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2831,False,"{'a': 0.1, 'e': 0.058870424546479075}",20,8,20.41797100402022,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2832,False,"{'a': 0.1, 'e': 0.0588115541219326}",20,14,13.014047310969966,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2833,False,"{'a': 0.1, 'e': 0.05875274256781066}",30,8,26.33578122763422,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2834,False,"{'a': 0.1, 'e': 0.058693989825242855}",25,15,16.756501238962926,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2835,False,"{'a': 0.1, 'e': 0.058635295835417614}",30,16,28.005387258959342,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2836,False,"{'a': 0.1, 'e': 0.058576660539582194}",25,17,15.234217951155143,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2837,False,"{'a': 0.1, 'e': 0.058518083879042615}",30,18,22.325407488012168,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2838,False,"{'a': 0.1, 'e': 0.05845956579516357}",30,23,15.569004658140571,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2839,False,"{'a': 0.1, 'e': 0.05840110622936841}",25,5,19.67661970371793,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2840,False,"{'a': 0.1, 'e': 0.05834270512313904}",20,14,11.581852213355461,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2841,False,"{'a': 0.1, 'e': 0.058284362418015906}",25,15,6.152289055235065,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2842,False,"{'a': 0.1, 'e': 0.05822607805559789}",20,14,-0.08146893147665657,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
2843,False,"{'a': 0.1, 'e': 0.05816785197754229}",25,15,-25.531680560543485,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
2844,False,"{'a': 0.1, 'e': 0.05810968412556475}",25,15,21.004453709017604,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2845,False,"{'a': 0.1, 'e': 0.058051574441439185}",30,22,16.58594047818476,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2846,False,"{'a': 0.1, 'e': 0.05799352286699774}",20,10,-24.847133251421322,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
2847,False,"{'a': 0.1, 'e': 0.057935529344130744}",25,15,19.89472289728517,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2848,False,"{'a': 0.1, 'e': 0.05787759381478661}",20,12,15.055268839275703,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2849,False,"{'a': 0.1, 'e': 0.057819716220971824}",20,12,15.234994715650831,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2850,False,"{'a': 0.1, 'e': 0.05776189650475085}",20,10,19.586621529886656,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2851,False,"{'a': 0.1, 'e': 0.0577041346082461}",30,18,22.071167271933966,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
